he visto en mi pedido que lo han mandado de nuevo al remitente	No puedo responder al mensaje que he recibido de mi vendedor.	0
he visto en mi pedido que lo han mandado de nuevo al remitente	¿Cómo pago todo lo que hay en mi cesta de una vez?	0
HICE OTRAS COMPRAS EN ESTA TIENDA Y FUE MUY BIEN	Mi tarjeta de crédito ha sido robada y alguien la ha usado para comprar algo en su tienda.	0
hice un pedido como invitado y no puedo acceder	¿Cómo inicio sesión como invitado?	0
hice un pedido como invitado y no puedo acceder	Hice un pedido y el vendedor me pidió cancelarlo.	0
hice un pedido de varios items y los estan enviando por separado. como tengo que hacer para que se envie todo el pedido en un paquete	Si cancelo un pedido que he hecho, ¿me devuelven todo el dinero?	0
HICE UN PEDIDO HACE VARIOS DIAS	No hice un pedido. Alguien usó mi tarjeta.	0
hice un pedido lo pague y ahora me envian ese mensaje	Hice un pedido, pero no me dieron ningún número de seguimiento.	0
Hice un pedido y no a venido. Hace una semana	Hice un pedido y pagué. Quiero cancelarlo.	0
hice una transferencia como les compruebo que ya esta pagado	¿Es esta una compañía en la que puedes confiar?	0
hize dos pedido y uno no llego, confirme uno que llego pero el vendedor me dice que ya los recibi los dos	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	0
hize dos pedido y uno no llego, confirme uno que llego pero el vendedor me dice que ya los recibi los dos	"¿Qué es ""espere a que el vendedor confirme la cuenta""?"	0
HOLA , EL LUNES HICE UN PEDIDO Y NO ME HA LLEGADO NINGUN CORREO DE RESPUESTA, POR FAVOR AVISAR. FELIPE	Hice un pedido y pagué. Quiero cancelarlo.	0
Hola , el vendedor cancelo mi pedido, como recupero mi dinero	Si cancelo mi pedido, ¿pueden decirme cuánto tardará el reembolso?	0
hola , en mi ordenador en las busquedas me salen muy pocos resultados en cambio en otros salen muchisimos no se donde esta el problema	¿Cómo cambio el idioma en mi cuenta?	0
hola , en mi ordenador en las busquedas me salen muy pocos resultados en cambio en otros salen muchisimos no se donde esta el problema	¿Por qué el pedido no se muestra en mi cuenta?	0
hola , necesito saber como pago mi pedido	Quiero saber si mi pedido fue exitoso.	0
hola buen dia, aun no recibi mis pedidos	Quiero borrar todos mis pedidos.	0
Hola buenas noches, como cancelo mi pedido?	¿Cómo cancelo mi membresía?	0
Hola buenas noches, necesito enviar el movil para la garantia de reemplazo, me gustaria saber a donde lo mando y que tengo que incluir de datos...	Me he registrado y necesito los cupones que mencionaba la web.	0
Hola buenas noches, necesito enviar el movil para la garantia de reemplazo, me gustaria saber a donde lo mando y que tengo que incluir de datos...	¿Me enviarán un email para hacerme saber que el dinero ha sido reembolsado?	0
hola buenos dias han hecho una restriccion a mi cuenta alegando abuso de proteccion del comprador	¿Puedo cambiar mi cuenta de comprador a una cuenta de vendedor?	0
Hola como puedo saber con que tarjeta pague mi pedido?	¿Puedo pagar mi pedido con mi tarjeta de crédito brasileña?	0
Hola como puedo saber con que tarjeta pague mi pedido?	Me gustaría saber cómo puedo cancelar mi pedido.	0
hola estoy interesado en un pedido de china y me piden pague a través de Western Union y me dan un nombre y un telefono. Desde Western Union me dicen que este es un servicio para enviar dinero entre gente que se conoce, no a un desconocido. ¿es fiable esta	¿Cuándo se me reembolsará el dinero de un pedido cancelado?	0
hola estoy viendo el seguimiento de un pedido y observo que la direccion de envio no es correcta	El código de seguimiento es incorrecto, así que no puedo saber dónde está mi pedido.	0
hola estoy viendo el seguimiento de un pedido y observo que la direccion de envio no es correcta	Quiero hacer el seguimiento de un pedido.	0
hola eva, que quiere decir que el pedido está pendiente de envio?	He pagado un pedido, pero dice que sigue pendiente de pago.	0
hola eva, que quiere decir que el pedido está pendiente de envio?	Mi pedido fue congelado después de la verificación del pedido, debido a que el vendedor está siendo investigado.	0
hola hace unos dias reclame que en mi lista de pedidos no se encontraba una compra que realice, me dijeron que lo estudiarían pero no veo resultados	Quiero que varios pedidos se me envíen juntos.	0
hola hace unos dias reclame que en mi lista de pedidos no se encontraba una compra que realice, me dijeron que lo estudiarían pero no veo resultados	Me gustaría que mis productos se enviaran a una nueva dirección.	0
Hola la devolucion del importe pagado no me ha sido reembolsado en mi cuenta. Agradeceria me reintegraran el importe de mi pedido	Mi pedido fue cerrado porque la cuenta del vendedor ha sido inhabilitada.	0
Hola los he molestado en muchas veces para pagar y no puedo hacerlo?	Quiero hablar a otros vendedores sobre los productos que he comprado. ¿Cómo puedo hacerlo?	0
Hola me acaban de mandar este mensaje:Hola, Por favor, tramita nuevamente la disputa para poder realizar el reembolso de tu pedido, ya que hemos recibido la devolución por tu parte. A la espera de tus noticias aprovecho la ocasión para enviarte un saludo.	Por favor, cambien la dirección de entrega, me he equivocado.	0
Hola me dice que esta caducado para abrir disputa, y no llego a Chile quiero mi reembolso	No he recibido mi pedido y quiero que me devuelvan mi dinero.	1
hola me gustaría saber como calificar a vendedor	Me gustaría saber las valoraciones de un vendedor.	0
hola mi pedido aun no a llegado y ya debería de estar haber llegado	Mis productos no han llegado.	1
hola necesito a un asesor	¿Necesito algo para pedir un reembolso?	0
Hola necesito cambiar la dirección de envio	Necesito la dirección del vendedor para la oficina de correos.	0
hola procesamiento de fondos lleva mas de dias	¿Qué significa Tiempo de procesamiento restante?	0
Hola que puedo hacer si me cancelaron mi pedido y ya está pago !!!	¿Por qué mi pago está siendo verificado otra vez si ya ha sido confirmado?	0
HOLA quiero cambiar una tarjeta de credito que he dado de baja y dar de alta una nueva, gracias	Quiero cambiar los datos de la tarjeta.	1
hola quiesiera saber si mi paquete esta en viaje	Quiero saber si mi pedido fue enviado.	1
hola quisiera saber sobre mi pedido	¿Cómo hago para obtener información sobre mi pedido?	0
hola soy Jose Valdes, me podra ayudar con el producto que no llego.	No puedo hacer el seguimiento de mis productos con el código que me dio el vendedor.	0
hola soy Jose Valdes, me podra ayudar con el producto que no llego.	Recibí el producto y me devolvieron el dinero.	0
hola tengo apelacion. pero cambie mi forma de pago por Mercado libre y transferencia bancaria . tendre algun problema para confirmar mi pago?	¿Cómo envío mi pago a través de transferencia bancaria?	0
Hola tengo dos pedidos con error en la entrega ala aerolinea, desde hace varios días. ¿Que pasa con ellos?	Hubo un error al pagar con Visa. ¿Qué pasa con el sistema?	0
hola tengo un problema con mi pago	Tengo un problema con el éxito de mi pago.	0
Hola tengo varios pedidos que ya pasaron de la fecha de entrega y los vendedores solo siguen diciendo que espere, hay pedidos que tienen demasiado tiempo vencidos, quiero un reembolso.	Si hago varios pedidos, ¿cuántas veces tengo que pagar por el envío?	0
Hola tengo varios pedidos que ya pasaron de la fecha de entrega y los vendedores solo siguen diciendo que espere, hay pedidos que tienen demasiado tiempo vencidos, quiero un reembolso.	Pagué todos mis pedidos, pero los vendedores dicen que no he pagado.	0
Hola! tengo problemas con tres vendedores	Tengo problemas con los adjuntos.	0
Hola! tengo problemas con tres vendedores	Tengo problemas para corregir mi dirección de envío.	0
Hola, ¿como puedo recibir la factura de cada pedido?	¿Puedo hacer un pedido como invitado?	0
Hola, a día de hoy no he recibido ninguna noticia de l pedido	No he recibido reembolso del número de pedido.	0
Hola, al tratar de realizar un pago me marca error	Solo quiero realizar el pedido de un producto instantáneamente.	0
Hola, al tratar de realizar un pago me marca error	Hay un fallo al hacer el pedido y no hay mensaje de error.	0
Hola, al tratar de realizar un pago me marca error	Recibo un mensaje de error: Contraseña incorrecta.	0
hola, es que tengo varios pedidos a punto de vencerse el tiempo de proteccion	¿Cuánto tengo que esperar después de que salga el paquete?	0
hola, hace mas de un mes que les envié el telefono estropeado y todavia no he recibido nada. les envié la foto del resguardo de correos como le habia enviado	Les he enviado una copia de mi tarjeta de crédito, mi estracto, mi identidad. ¿Qué va a pasar?	0
Hola, intento dejar una valoracion de los pedidos y al principio marco las cinco estrellas de que estoy muy contento y al dar a dejar valoracion , me salen otras estrellas y letras amontonadas y me es imposible dejar valoracion porque no puedo por mucho qu	No estoy satisfecho con el servicio que he recibido. ¿Cómo puedo dejar una valoracion?	0
Hola, la proteccion esta a punto de terminar y no he recibio mis productos, no puedo abrir disputa	¿Puedo abrir una disputa después de confirmar que he recibido un pedido?	0
Hola, la proteccion esta a punto de terminar y no he recibio mis productos, no puedo abrir disputa	¿Cómo puedo pagar todos mis productos en la cesta de la compra en un solo pago?	0
Hola, la tarjeta que estoy usando dejará de servir en pocos días. Quiero saber si puedo pedir el reembolso a otro número de tarjeta, en caso que tenga un reembolso. Gracias.	Estoy esperando que hagan el reembolso en mi tarjeta, ¿cuánto tardarán?	0
Hola, me gustaría obtener factura de mi pedido	Me gustaría hacer el seguimiento de mi pedido.	0
Hola, me gustaría saber cual es su mejor sensor de humo? cual me aconsejaría comprar para pequeños departamentos para uso hotelero por favor	Me gustaría enviarles un email, ¿cuál es su dirección?	0
Hola, no he recibido una cartera que compré y no encuentro el numero de envío	No estoy satisfecho con el servicio que he recibido. ¿Cómo puedo dejar una valoracion?	0
Hola, no me graba las valoraciones, entro a valorar califico al producto , pero no me graba la valoracion	¿Cómo puedo acceder a/leer las valoraciones que los vendedores me han dado?	0
hola, no puedo acceder a mi cuenta	Ya no puedo acceder a mi cuenta.	1
hola, no puedo acceder a mi cuenta	¿Cómo puedo desactivar mi cuenta?	0
Hola, porque Me sale lo sentimos no puede participar en está promoción.	Lo sentimos, en estos momentos no hay nada disponible para pedir.	0
Hola, porque Me sale lo sentimos no puede participar en está promoción.	Lo sentimos, su búsqueda no coincide con ningún producto.	0
hola, puedo pagar con tarjeta visa en cuotas desde chile	¿Cuándo puedo pagar mi pedido con tarjeta Visa de débito?	0
hola, que significa procesamiento de datos?... he recibido mi pedido pero no puedo borrar el pedido de mi mis pedidos	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	0
hola, que significa procesamiento de datos?... he recibido mi pedido pero no puedo borrar el pedido de mi mis pedidos	Mi pedido fue cancelado, pero he recibido cosas de esta página.	0
Hola, quería saber cuál es el importe total (la suma) de todos los pedidos que he hecho	No puedo encontrar los pedidos que he hecho.	0
hola, quiero acordar el envío de un pedido de una sola tienda	Quiero hacer el seguimiento de un pedido.	0
Hola, quiero cancelar una apelación y pagar con otro medio de pago	Me gustaría pagar la mitad con una tarjeta de crédito y la otra mitad con otra tarjeta de crédito.	0
Hola, quisiera saber cómo cambiar mi correo	¿Cómo puedo cambiar mi país?	0
"Hola, Seguí esos pasos pero la pagina me tira ""error"" cuando pago."	Me da un error cuando intento comprar.	1
"Hola, Seguí esos pasos pero la pagina me tira ""error"" cuando pago."	Me han cobrado, pero el pedido sigue pendiente de pago.	0
"Hola, Seguí esos pasos pero la pagina me tira ""error"" cuando pago."	Recibo un mensaje de error cuando hago mi pago con tarjeta de crédito.	1
Hola, tengo un problema con pedidos realizados y que no figuran en mi listado de pedidos por lo que no puedo hacerles el seguimiento	Tengo un problema con el seguimiento de mi pedido.	0
Hola, tengo un problema con pedidos realizados y que no figuran en mi listado de pedidos por lo que no puedo hacerles el seguimiento	Tengo un problema con mi pedido. El vendedor es un mentiroso y un estafador.	0
Hola. ¿Cuánto tiempo tardan en devolver un pedido anulado? Gracias	¿En cuánto tiempo será recibido el pago por transferencia bancaria?	0
Hola. He hecho un pedido y no se lo que paso con el. También poco he recibido una notificación de compra	¿Puedo abrir una disputa después de confirmar que he recibido un pedido?	0
Hola. Llevo más de dos meses intentando que me reparen o cambien el producto. No lo consigo. Creo que me están tomando el pelo.	¿Puedo hacer que el producto llegue más rápido?	0
Hola. Me ha llegado un pedido delicado ROTO (UN DIFUSOR DE CRISTAL)	El pedido aún no ha llegado.	0
Hola. No se puede pagar. Coloco los datos de la tarjeta y aparece q no cuento con saldo o que los datos son incorrectos	Quiero preguntar si todos los vendedores son de China o hay otros vendedores.	0
hola. quiero cambiar unos numeros por otros que hago?	¿Por qué sigue pidiéndome que inicie sesión cuando hago el pago?	0
Hola. Yo solicite la cancelacion del pedido y el vendedor lo cancelo. Pero a los dias se me ha efectuado el cobro	Se me ha cobrado el pago, pero no está reflejado en el pedido.	0
Hola. Yo solicite la cancelacion del pedido y el vendedor lo cancelo. Pero a los dias se me ha efectuado el cobro	El vendedor se ha esfumado y no puedo encontrarlo.	0
Hola..quiero cambiar mis datos por los datos de una empresa	¿Cómo puedo cambiar los términos de la disputa?	0
Hoy e ido al banco y no me han hecho el ingreso	¿Por qué me cobraron dos veces en mi cuenta del banco por el pedido?	0
Hoy revisando el estatus de los pagos aparece como que no se ha pagado... pero el cargo a mi tarjeta de crédito ya fue hecho.	Hice el pago, pero aparece como no pagado.	1
ido mi producto, me informaron de correos de chile lo siguiente	Oficina de Correos Diplomática	0
Intento buscar en mi cuenta el número de pedido pero ya no lo veo.	¿Cómo saco algo de mi pedido? Ya no lo quiero.	0
joder macho, quiero hablar con un ser humano	Quiero hablar con una persona, no con un robot.	1
LA DIRECCION DE ENVIO ES ERRONEA	No tengo direccion para la devolución.	0
la localidad de mis pedidos no es la correcta	¿Puedo cambiar la talla de mis artículos pedidos?	0
la mercancía recibida no es la acordada.	El vendedor envió la mercancía a otro país.	0
la mercancía recibida no es la acordada.	Me pregunto si tarda mucho en llegar la mercancía.	0
LA PAGINA NO ME ACTIVA LOS RECLAMOS	Me he registrado y necesito los cupones que mencionaba la web.	0
La página no me deja rastrear el pedido	No me deja escribir en la caja de texto del mensaje.	0
la proteccion a la compra ya finalizo	¿Cómo comprar los productos en la Cesta de la Compra?	0
La semana pasada, puse una reclamacion y tengo que devolver el pedido	Tengo una disputa y la compañía no ha hecho nada para resolver el problema.	0
le he escrito muchas veces y jamás me ha respondido el mensaje	¿Por qué el pago ha sido hecho dos veces en mi tarjeta de crédito?	0
le envio mensajes al vendedor y no me resuelve nada para que me devuelvan el dinero	Me hicieron el reembolso, pero recibí el pedido. ¿Cómo devuelvo el dinero al vendedor?	0
le envio mensajes al vendedor y no responde	El vendedor no responde mis mensajes.	1
le realice seguimiento y esta entregado pero no a mi direcciòn	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	1
llave al correos de chile y los productos fueron devueltos al vendedor, los productos los pedi que llegaran a mi casa y nunca paso, solo fueron enviados a la sucursal de correos pero no llegaron a mi casa. Ahora quiero la devolucion del dinero	Los paquetes fueron devueltos a China.	1
llave al correos de chile y los productos fueron devueltos al vendedor, los productos los pedi que llegaran a mi casa y nunca paso, solo fueron enviados a la sucursal de correos pero no llegaron a mi casa. Ahora quiero la devolucion del dinero	Pagué los productos y no están en la lista del pedido.	0
llevo dias tratando de que me respondan o bien sea por el pedido o la plata y ninguna de las dos	La marca o el tipo de su tarjeta no se admiten.	0
llevo esperando desde marzo	Estoy esperando el reembolso de un producto.	0
LLevo semanas sin poder pagar por errores en el pago	¿Puedo cancelar un pedido sin pagar?	0
lo cancele cuando estaban verificando el pago	"¿Por qué dice ""tu sesión anterior ha expirado"" cuando hago el pago?"	0
lo he hecho en repetidas ocasiones	Quiero comprar un vestido hecho a medida, ¿cómo lo hago?	0
lo he recibido bien pero el producto no funciona	He recibido el pedido, pero los artículos no funcionan.	1
lo he recibido hoy, y estoy muy satisfecha quisiera cambiar mi valoracion pero no se como debo hacer	Ya he pagado mi pedido, pero aparece como que aún no he pagado, ¿qué hacer?	0
lo que pasa es que ya cancele un pedido porque el vendedor a tardado en procesar mi pedido y quisiera saber cuanto tiempo se tarda en recibir el rembolso del pago	¿Cuánto tarda el proveedor en procesar mi pedido?	0
lo que pasa es ya hicimos un reclamo	¿Por qué mi pago es menor de lo que yo pagué?	0
LO QUE RECIBO DE PARTE DEL VENDEDOR ES NINGUNA RESPUESTA Y DE PARTE DE LA EMPRESA dhl es que el numero de pedido no existe o a cambiado el numero de pedido por favor ayudame	¿Por qué estoy esperando la respuesta de la otra parte?	0
lo tengo en mi lista de pedidos y no me da la opcion de borrarlo	¿Tengo que coger mi compra en la oficina de correos?	0
Los productos que pedí ya llegaron al país de destino hace una semana quisiera saber cuándo llegará a mi domicilio	Me gustaría saber cuándo llegará mi pedido.	1
Pero la disputa acepto o rechazo	Adjunto para abrir disputa.	0
Me acaban de aprobar una apelación, y me marca error a la hora de pagar	No puedo registrarme y no hay mensaje de error.	0
me aparece en mi cel que esta por llegar	¿Por qué el sistema me dice que no puedo participar en esta promoción?	0
me aparece error al pagar	Quiero pagar al vendedor.	0
me aparece error al pagar	Me da un error cuando intento comprar.	1
ME COBRARON DE MAS EN SERVICIO DE ENVIO ..PAGUE POR UPS Y ME LO ENVIO POR EMS QUE ES MAS BARATO	¿Por qué cobraron antes de la entrega?	0
me devuelven el dinero al cancelar el pedido?	Si cancelo un pedido que he hecho, ¿me devuelven todo el dinero?	1
me dice que el sistema esta ocupado	El sistema no está disponible.	1
me dicen que me mandarán un mail y nunca me escriben	Me gustaría borrar un pedido.	0
me dicen que recibi el producto pero en realidad no me a llegado nada	El vendedor no tiene los zapatos que pedí, pero no me contesta.	0
me dicen que recibi el producto pero en realidad no me a llegado nada	Ahora me ha llegado un email que dice que mi pedido ha sido cancelado porque no pagué.	0
me dicen que recibi el producto pero en realidad no me a llegado nada	El vendedor prometió que si cancelaba la disputa me haría el reembolso. ¿Puedo confiar en él?	0
me encuentro en apelacion cuanto tiempo demora	¿En cuánto tiempo puedo recibir el reembolso?	0
me entiendes que por error humano confirme que mi pedido llego pero no ha llegado	Acabo de recibir un email diciendo que mi pedido ha sido cerrado por no pagar. Pero he pagado.	0
me envian paquetes vacios	¿Es posible combinar mis paquetes en uno?	0
me envian paquetes vacios	¿Cómo puedo hacer el seguimiento de mis paquetes enviados por correo?	0
Me envian un correo diciendo que el pago se ha realizado con éxito pero unas semanas después me mandan otro diciendo que se ha cancelado el envio porque el pago no se ha hecho.	He hecho un pedido con ustedes, pero mi pedido ha sido cancelado por fallo en el pago.	1
me enviaron in mensaje que dice:	Me enviaron la talla equivocada.	0
me enviaron in mensaje que dice:	Me he dado cuenta de que mi pedido dice Pendiente de aceptación, ¿qué quieren decir?	0
me estafó su vendedor y no me dan solución	El vendedor dijo que no había stock y me pidió cancelarlo.	0
me estan pidiendo la factura de compra	La cantidad de la factura no es la misma que la de los pedidos.	0
me gustaria hablar con alguien	Que alguien me ayude a resolver mi disputa.	1
me gustaria hablar con alguien	Necesito hablar con los representantes de ventas.	1
Me gustaría hablar con alguien en español	Mi página está en español.	0
me gustaría hacer una consulta sobre cuando abrir una disputa	Me gustaría detener una disputa escalada.	0
Me ha cerrado el vendedor la disputa	Mi pedido fue cerrado porque la cuenta del vendedor ha sido inhabilitada.	0
Me ha cerrado el vendedor la disputa	El vendedor me envió la talla equivocada.	0
Me ha llamado el repartidor de DHL	El vendedor me ha embaucado.	0
Me han comunicado el cierre de una disputa. Pero solo aparece cerrados dos artículos y el resto no	El pedido está cancelado, pero no me han reembolsado el dinero.	0
Me han comunicado el cierre de una disputa. Pero solo aparece cerrados dos artículos y el resto no	Abrí una disputa, pero el vendedor la rechazó y se quedó con mi dinero.	0
me han mandado un mensaje que me han entregado un paquete	Me han embaucado. ¿Qué puedo hacer?	0
ME HE CONFUNDIDO Y NO ME DEJA HACERLO	Me pregunto si puedo regatear mis compras y cómo hacerlo.	0
ME HE CONFUNDIDO Y NO ME DEJA HACERLO	Estoy intentando pagar con una tarjeta Visa y no me deja pagar.	0
ME HE CONFUNDIDO Y NO ME DEJA HACERLO	"No me deja hacer clic en ""Abrir disputa""."	0
ME HE CONFUNDIDO Y NO ME DEJA HACERLO	Su email no me deja darme de baja.	0
ME HE PUESTO EN CONTACTO ESTA TARDE CON VOSOTROS PERO CREO QUE POR ERROR OS HE DADO UN NUMERO DE PEDIDO ERRONEO	He hecho un pedido con ustedes, pero mi pedido ha sido cancelado por fallo en el pago.	0
me he puesto en contacto y ellos me dicen que hable con vosotros	Me he casado y mi apellido ha cambiado.	0
me podrian ayudar con la apelacion que presente tengo un inconveniente	Tengo un problema con el pago.	0
me podrían decir por favor qué puedo hacer para saber dónde está mi pedido?	¿Qué puedo hacer si mi paquete está retenido por aduanas?	0
me puede atender una persona?	¿Por qué me han cobrado un pedido de otra persona?	0
me puede atender una persona?	Quiero hablar con una persona, no con un robot.	1
me puede ayudar con unos envios q no he recibido	No he recibido la mercancía.	1
me puede ayudar con unos envios q no he recibido	No he recibido mi pedido.	1
me pueden informar como puedo ganar dinero trabajando desde casa	¿Cómo puedo hacer que me devuelvan el dinero?	0
me puedes comunicar con otra persona	Mi mercancía ha sido enviada a otra persona.	0
me puedes dar alguna respuesta clara de porque no han llegado mis cosas	¿Me pueden dar un número de teléfono?	0
Me puedes decir cuánto tiempo tengo para abrir disputa despues de haber recibido el producto?	¿Cuánto tarda el tiempo de procesamiento?	0
Me puedes decir cuánto tiempo tengo para abrir disputa despues de haber recibido el producto?	¿Cuánto tiempo necesita el proveedor para procesar mi pedido?	0
Me puse en contacto con ustedes el mes pasado	He hecho un pedido con ustedes, pero mi pedido ha sido cancelado por fallo en el pago.	0
me sale que tengo un error	¿Cómo sé si tengo que pagar impuestos en un envío?	0
Metí una apelacion me puedes ayudar	Me gustaría detener una disputa escalada.	0
mi cuenta ha sido desactivada y un paquete fue enviado a la dirección incorrecta	El paquete ha sido enviado a la dirección incorrecta.	1
Mi disputa no aparece en mi lista de pedidos en disputa	No puedo encontrarlo en mi lista de pedidos.	0
mi pedido aparece como entregado a otra dirección, a mi no me ha llegado	Mi producto ha sido entregado en otra dirección.	1
Mi pedido aparece como entregado y no lo he recibido	Ya he pagado, pero aparece como que no lo hice.	0
Mi pedido aparece como entregado y no lo he recibido	No he recibido el reembolso y mi pedido ha sido cancelado.	0
mi pedido esta retenido en la aduana y no me lo dan	Lo sentimos, usted no puede participar en esta promoción.	0
Mi pedido me sale en dólares y quiero pagar en euros	No quiero pagar tráfico en el transporte.	0
Mi pedido no entrega y quiero vuelvan mi dinero.	Quiero cancelar mi pedido y recibir reembolso.	0
mi pedido no es como en la web	¿Cómo consulto la página web en ruso?	0
mi pedido no ha llegado y el tiempo de protección al comprador está a punto de terminar	La Protección del Comprador ha terminado, pero no he recibido mi pedido porque el vendedor siguió diciéndome que esperase.	0
MI PEDIDO NO SE HA ENVIADO	El pedido no ha sido enviado.	1
mi pedido se cerrara en dos dias	¿Por qué me han cobrado dos veces en mi cuenta por el pedido?	0
mi pedido volvio al vendedor y no me lo mando de nuevo	Mi pedido fue cancelado. ¿Cómo puedo lo hago de nuevo?	0
Mi pedido ya esta pago, pero nose que tarjeta use	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	0
Mi pedido ya esta pago, pero nose que tarjeta use	Ya he pagado mi pedido, pero su estado no ha cambiado.	0
mi problema es que me esta pidiendo un capcha para seguir usando mi cuenta	Tengo un problema con mi pedido. El vendedor es un mentiroso y un estafador.	0
MI TARJETA DE CREDITO ES EN DOLARES COMO PAGO EUROS	¿Cómo pago con mi tarjeta de crédito?	0
Mira el otro día hice una reclamación con una compañera vuestra	¿Cómo cancelar una reclamación?	0
mira en enero compre un altavoz y no me llega	Estoy intentando hacer un pedido y, por alguna razón, no me deja.	0
miro en mi lista de pedidos pero no se como esta el estado de mis pedidos	¿Cómo puedo eliminar los artículos recibidos y artículos pendientes de pago de mi lista de pedidos?	0
Mis tarjetas ya fueron revisadas y aprobadas	Abrí una disputa y mi solicitud ya ha sido cerrada.	0
muchas gracias, solo quiero que mi tarjeta este segura	No puedo poner mi dirección en la página, dice que solo se acepta en inglés.	0
muchas gracias, solo quiero que mi tarjeta este segura	Quiero pagar con mi tarjeta bancaria.	0
Muchísimas gracias Antonio, he probado con Google Chrome y he podido pagar sin problemas. Excelente trabajo. Enhorabuena. Saludos cordiales	He hecho un pedido y he puesto la dirección equivocada.	0
nada de esto me esta ayudando	Necesito la dirección de email de esta compañía.	0
nadie me puede ayudar a realizar	¿Puede cualquiera ser miembro?	0
NECESITO ABRIR DISPUTA NO E RECIBIDO EL PEDIDO	¿Cómo puedo abrir disputa si el pedido está completado?	0
necesito ayuda con un paquete	Necesito ayuda con las garantías.	0
necesito cambiar la moneda de euros a pesos o dolares	La marca o el tipo de su tarjeta no se admiten.	0
necesito cambiar las preguntas secretas	Necesito cambiar la dirección de email.	0
necesito consultar acerca de mi proceso de verificacion	¿Cómo reclamo acerca de un vendedor?	0
necesito conversar con un support	Necesito un asistente humano.	0
necesito el enlace para hacer valer la garantia de mi movil, no funciona	¿Adónde voy para hacer el seguimiento de mi pedido?	0
necesito facturas de lo que he comprado	¿Dónde puedo ver aquello por lo que he pagado?	0
Necesito hablar con alguien	Necesito hablar con una persona.	1
necesito hablar con un agente que me ayude a saber como lo hago para que me solucione el problema que tengo con el mobil y la compañia que me vendio el movil mediante vuestra pagina	Me gustaría hablar con un agente de atención al cliente.	1
Necesito hablar con una persona, no una máquina.	Necesito hablar con una persona.	1
Necesito hablar con una persona, no una máquina.	Necesito hablar con atención al cliente.	1
necesito hacer un reembolso	Vivo en China y necesito comprar un producto. ¿Es posible hacer esto?	0
necesito hacer una compra	Necesito una nueva contraseña.	0
necesito hacer una devolucion	Necesito hacer una reclamación acerca de unos vendedores.	0
necesito hacer una devolucion	Necesito una copia del recibo.	0
necesito hacer unas compras urgentes...	Dice que mi cuenta no está autorizada para hacer compras.	0
necesito información de mi reembolso	Necesito cambiar la suma del reembolso en mi pedido.	0
necesito la factura de mi compra, ¿como la consigo?	Necesito una factura de mi compra.	1
necesito la factura de mi compra, ¿como la consigo?	¿Cómo elimino un producto de mi Cesta de la Compra?	0
Necesito la factura del pedido realizado, ¿donde puedo encontrarla?	¿Cómo puedo imprimir la factura de mi pedido?	0
Necesito los pasos a seguir para hacer una compra después de un reembolso	Necesito una factura de mi compra.	0
necesito mi devolucion de dinero	Necesito el número de envío de mi pedido.	0
necesito numero de rastreo de mi pedido	Necesito mi número de seguimiento.	1
necesito que me envies el carrito de mi compra porque me piden ello para poder retirara del correr	Los vendedores piden que realice el pago antes de enviar los productos.	0
necesito recuperar mi pedido	Necesito saber si puedo recibir mi pedido a tiempo.	0
necesito saber nombre de la persona que hizo un cobro con mi tarjeta	He usado la tarjeta de mi abuelo, ¿debería poner todo a su nombre?	0
necesito saber nombre de la persona que hizo un cobro con mi tarjeta	Tengo un problema pagando con mi tarjeta de crédito.	0
necesito soporte en linea	Necesito pagar en varios plazos.	0
necesito soporte en linea	Necesito cambiar la suma del reembolso en mi pedido.	0
necesito hacer otra pregunta en español	Se ha hecho una transacción en mi tarjeta de crédito por parte de otra persona. ¿Qué puedo hacer?	0
necesito hacer otra pregunta en español	Quiero poner la mitad en una y la otra mitad en la otra.	0
ninguna de esas preguntas contiene mi inquietud	No he recibido ninguna confirmación después de pagar mi pedido.	0
ninguna de las anteriores, hasta ahora he estado tratando de resolver diplomáticamente.	Hasta ahora, mi pedido no me ha llegado.	0
ninguna de las opciones que me muestras es mi problema	¿Cómo me doy de baja de las promociones por email?	0
Ninguna de las respuestas entregadas corresponde a lo que me sucede	Quiero cancelar una disputa escalada, excepto las respuestas del vendedor.	0
Ninguna de las respuestas entregadas corresponde a lo que me sucede	¿Cómo puedo acceder a/leer las valoraciones que los vendedores me han dado?	0
ninguna opcion me sirve...	El vendedor no me contesta.	0
ninguno de las opciones es	¿Puedo usar otras opciones de pago aparte de tarjeta de crédito?	0
no creo que vuelva a comprar nada mas de valor	Acabo de comprar un producto y necesito que lo envíen a una dirección diferente.	0
no e recibido el reembolso aun de una disputa	Mi reembolso no ha sido recibido después de haberse resuelto la disputa.	1
no e recibido el reembolso aun de una disputa	¿Puedo abrir una disputa después de confirmar que he recibido un pedido?	0
no encuentro lista de pedidos	¿Cómo elimino la lista de Mis pedidos?	0
no entiendo porque me envia para apelacion	Tengo que comprar el producto, pero no entiendo las tallas.	0
NO ENTIENDO PORQUE NO HAY PERSONAS QUE ATIENDAN ESTO	He recibido un email diciendo que el pedido ha sido cancelado porque no he hecho el pago.	0
